item_code,description,vendor,Consumable or not,
CS7279100,XP FR 698-960/2X1710-2690 65 15/18DBI AT,ERICSSON AB,1,
0027F2000002000001,IPASO ODU TRP-8G-2E 266M UP-E N,NOKIA,1,
SIAEGB9523,SIAE ODU ALFOPLUS 7L/161 SB=3H,NOKIA,1,
NWA-061137-001,IPASO OPT PS-M,NOKIA,1,
SIAEGE8626-42,SIAE ODU ASNK7L/154 SB=4L,NOKIA,1,
SIAEGB9522,SIAE ODU ALFOPLUS 7L/161 SB=3L,NOKIA,1,
RW-2450-0100,ODU 2000 C WITH INT. ANT. 5.8 GHZ WPC,NOKIA,1,
SIAEGB9525,SIAE ODU ALFOPLUS 7L/196 SB=1H,NOKIA,1,
EA-7HB02,TB-2020 IMT-BOOSTER (COMPREHENSIVE TYPE),,1,
SIAEGB9524,SIAE ODU ALFOPLUS 7L/196 SB=1L,NOKIA,1,
SIAEGB9527,SIAE ODU ALFOPLUS 7L/196 SB=2H,NOKIA,1,
EA-WA7AMPR1,BS-2201 1.7G-AMPR1,NOKIA,1,
SIAEGB9526,SIAE ODU ALFOPLUS 7L/196 SB=2L,NOKIA,1,
RW-2024-0200,"ODU 2000 C, EXT ANT SUPP. 2.X GHZ FCC/IC",NOKIA,1,
EA-WA7AMPR2,BS-2201 1.7G-AMPR2,NOKIA,1,
SIAEGB9529,SIAE ODU ALFOPLUS 7L/196 SB=3H,NOKIA,1,
SIAEGB9528,SIAE ODU ALFOPLUS 7L/196 SB=3L,NOKIA,1,
00262A000002000004,IPASO ODU TRP-23G-1E 1200M UP-D,NOKIA,1,
SIAEGB9520,SIAE ODU ALFOPLUS 7L/161 SB=2L,NOKIA,1,
SIAEGB9521,SIAE ODU ALFOPLUS 7L/161 SB=2H,NOKIA,1,
001FA8000433000005,IPASO 400 IDU MDP-400MB-1AA 4 MMMM C-,NEC CORPORATION (JP),1,
00262A000002000001,IPASO ODU TRP-23G-1E 1200M UP-A,NOKIA,1,
SIAEGE8729-42,SIAE ODU ASNK23/1200/1232 SB=2H,NOKIA,1,
00262A000002000003,IPASO ODU TRP-23G-1E 1200M UP-C,NOKIA,1,
00262A000002000002,IPASO ODU TRP-23G-1E 1200M UP-B,NOKIA,1,
SIAEGE8557-42,SIAE ODU ASNK7H/245 SB=1H,NOKIA,1,
SIAEF15406,SIAE OPTICAL RUN LC-LC 100M MOLD.SM 7MM,NOKIA,1,
CS86013.09,HYBRID ASSEMBLY 16FO 6AWG  275FT,NOKIA,1,
SIAEF15405,"SIAE OPTICAL RUN LC-LC 2,5M MOLD. SM 7MM",NOKIA,1,
EA-W3HWYE,BS-2003 HWY-E,NOKIA,1,
EA-W3HWYB,BS-2003 HWY-B,,1,
CS86013.07,HYBRID ASSEMBLY 16FO 6AWG  225FT,NOKIA,1,
CS86013.08,HYBRID ASSEMBLY 16FO 6AWG  250FT,NOKIA,1,
SIAEGE8647-42,SIAE ODU ASNK15/420 SB=1H,NOKIA,1,
EA-W3HWYA,BS-2003 HWY-A,NOKIA,1,
SIAEGE8561-42,SIAE ODU ASNK7H/245 SB=3H,NOKIA,1,
SIAEGB9536,SIAE ODU ALFOPLUS 7M/154 SB=2L,NOKIA,1,
SIAEGB9535,SIAE ODU ALFOPLUS 7M/154 SB=1H,NOKIA,1,
0027CB000001000001,IPASO ODU TRP-23G-1E 1232M LO-FR(X) SP,NOKIA,1,
SIAEGB9534,SIAE ODU ALFOPLUS 7M/154 SB=1L,NOKIA,1,
SIAEF15400,SIAE OPTICAL RUN LC-LC 75M MOLD. SM 7MM,NOKIA,1,
SIAEGB9533,SIAE ODU ALFOPLUS 7L/161 SB=4H,NOKIA,1,
SIAEUBRELF11R,SIAE ANTENNA 15GHZ SP 0.9M UBR140,NOKIA,1,
SIAEF15402,SIAE OPTICAL RUN LC-LC 25M MOLD. SM 7MM,NOKIA,1,
SIAEGB9539,SIAE ODU ALFOPLUS 7M/154 SB=3H,NOKIA,1,
SIAEF15401,SIAE OPTICAL RUN LC-LC 50M MOLD. SM 7MM,NOKIA,1,
SIAEGB9538,SIAE ODU ALFOPLUS 7M/154 SB=3L,NOKIA,1,
SIAEF15404,SIAE OPTICAL RUN LC-LC 5M MOLD. SM 7MM,NOKIA,1,
SIAEGB9537,SIAE ODU ALFOPLUS 7M/154 SB=2H,NOKIA,1,
SIAEF15403,SIAE OPTICAL RUN LC-LC 10M MOLD. SM 7MM,NOKIA,1,
2.616E+15,IPASO ODU TRP-7G-1E 196M UP-B N SP,NOKIA,1,
SIAEGB9532,SIAE ODU ALFOPLUS 7L/161 SB=4L,NOKIA,1,
2.616E+15,IPASO ODU TRP-7G-1E 196M UP-A N SP,NOKIA,1,
ANTRFS-INSP23G0300,ANT-R INTEGRATED SINGLE 23 GHZ 1.0M,NOKIA,1,
ANTNEC-NISP13G0600,ANT-N NON-INTEGRATED SINGLE 13 GHZ 1.8M,NOKIA,1,
CS86013.02,HYBRID ASSEMBLY 16FO 8AWG  100FT,NOKIA,1,
CS86013.01,HYBRID ASSEMBLY 16FO 8AWG  75FT,NOKIA,1,
CS86013.06,HYBRID ASSEMBLY 16FO 6AWG  200FT,NOKIA,1,
CS86013.05,HYBRID ASSEMBLY 16FO 8AWG  175FT,NOKIA,1,
CS86013.04,HYBRID ASSEMBLY 16FO 8AWG  150FT,NOKIA,1,
CS86013.03,HYBRID ASSEMBLY 16FO 8AWG  125FT,NOKIA,1,
SGDN4603,"PTT,PWA,CTPROC,IMPH,F/G",NOKIA,1,
0024FE000010000004,IPASO 400A IDU MDP-400MB-1AB 2 2M2S -- -,NOKIA,1,
T556CH18B3SX01,HC+ 18 GHZ B3HIGH 10MPS  ADV HW  COPPER,NSN,1,
473044A,FHEG FLEXI RRH 2T2R 1800,,1,
SIAEU4KFFD00R,SIAE A.7WGHZ SP 1.2M SB PDR84,NOKIA,1,
EA-W3HWYC2,BS-2003 HWY-C,NOKIA,1,
EA-W140ABX,BS-2001 OA-RA4-BOX,,1,
EA-WGSPLYAA,CRF-6001 SPLY,,1,
ANTCOM-INDP10G0400,ANT-C INTEGRATED DUAL 10/11 GHZ 1.2M,NEC CORPORATION (JP),1,
WC30091BC,CABLE WITH CONNECTOR,NOKIA,1,
0027F2000001000001,IPASO ODU TRP-8G-2E 266M LO-E N,NOKIA,1,
WC30091BB,CABLE WITH CONNECTOR,NOKIA,1,
0027F2000001000002,IPASO ODU TRP-8G-2E 266M LO-F N,NOKIA,1,
WC30091BA,CABLE WITH CONNECTOR,,1,
ANTNEC-NIDP11G0600,ANT-N NON-INTEGRATED DUAL 11 GHZ 1.8M,NOKIA,1,
SIAEGE8534-42,SIAE ODU ASNK7M/154 SB=1L,NOKIA,1,
2.641E+15,IPASO ODU TRP-8G-1E 294M LO-B N SP,NOKIA,1,
SIAEU5JIG308R,SIAE ANTENNA 7GHZ DP 2.4M PBR84 250KM,NOKIA,1,
2.641E+15,IPASO ODU TRP-8G-1E 294M LO-A N SP,NOKIA,1,
0027BE00000A000003,IPASO ODU TRP-6G-2E 340M UP-G N,NOKIA,1,
0027BE00000A000002,IPASO ODU TRP-6G-2E 340M UP-E N,NOKIA,1,
0027BE00000A000001,IPASO ODU TRP-6G-2E 340M UP-F N,NOKIA,1,
ANTRFS-NISP23G0050,ANT-R NON-INTEGRATED SINGLE 23 GHZ 0.2M,NOKIA,1,
SIAEF15452,SIAE OPTICAL RUN LC-LC 50M MOLD. MM 7MM,NOKIA,1,
SIAEF15453,SIAE OPTICAL RUN LC-LC 25M MOLD. MM 7MM,NOKIA,1,
SIAEF15454,OPTICAL RUN LC-LC 10M MOLD. MM 7MM DIAM.,NOKIA,1,
SIAEF15455,SIAE OPTICAL RUN LC-LC 5M MOLD. MM 7MM,NOKIA,1,
ANTCOM-INSP18G0300,ANT-C INTEGRATED SINGLE 18 GHZ 1.0M,NOKIA,1,
ANTRFS-NIDP13G0100,ANT-R NON-INTEGRATED DUAL 13 GHZ 0.3M,NOKIA,1,
SIAEF15456,"SIAE OPTICAL RUN LC-LC 2,5M MOLD.MM 7MM",NOKIA,1,
C113139,CMMTX026 INTERMEDIATE CABLE,,1,
EA-WAV2M1D1,BS-2201 VA-2G-OFTRX-DC,NOKIA,1,
EA-WAV2M1D0,BS-2201 2G-OFTRX VA MIDDLE/DC,NOKIA,1,
SIAEF15451,SIAE OPTICAL RUN LC-LC 75M MOLD. MM 7MM,NOKIA,1,
SIAEF15450,SIAE OPTICAL RUN LC-LC 100M MOLD.MM 7MM,NOKIA,1,
SGDN4628,"PTT,PWA,CTPROC,SPARE,F/G",NOKIA,1,
0025F6000005000012,IPASO EX TRP-80G1000MB-1A EEOX LO-A,NOKIA,1,
ANTNEC-NIDP15G0200,ANT-N NON-INTEGRATED DUAL 15 GHZ 0.6M,NOKIA,1,
10104037SP,THERMAL/EXPANSION VALVE,MV,1,
00263E000002000001,IPASO ODU TRP-8G-1E 294M UP-A,NOKIA,1,
00263E000002000002,IPASO ODU TRP-8G-1E 294M UP-B,NOKIA,1,
C113169,CVKBIE030 INTERMEDIATE CABLE,NOKIA,1,
0027BD000002000003,IPASO ODU TRP-6G-2E 252M UP-C N SP,NOKIA,1,
0027BD000002000002,IPASO ODU TRP-6G-2E 252M UP-B N SP,NOKIA,1,
0027BD000002000001,IPASO ODU TRP-6G-2E 252M UP-A N SP,NOKIA,1,
ANTGBL-INSP26G0050,ANT-G INTEGRATED SINGLE 26 GHZ 0.2M,NOKIA,1,
0027BD000002000007,IPASO ODU TRP-6G-2E 252M UP-G N SP,NOKIA,1,
EA-WGWDM1AA,CRF-6001 WDM1,,1,
0027BD000002000006,IPASO ODU TRP-6G-2E 252M UP-F N SP,NOKIA,1,
0027BD000002000005,IPASO ODU TRP-6G-2E 252M UP-E N SP,NOKIA,1,
0027BD000002000004,IPASO ODU TRP-6G-2E 252M UP-D N SP,NOKIA,1,
00263E000001000001,IPASO ODU TRP-8G-1E 294M LO-A,NOKIA,1,
ANTCOM-INDP26G0200,ANT-C INTEGRATED DUAL 26 GHZ 0.6M,NOKIA,1,
C113159,BCN3CPU-C BCN BOX SET,ADVANTECH,1,
0027BD000002000008,IPASO ODU TRP-6G-2E 252M UP-H N SP,NOKIA,1,
EA-WGSUBL1AA,CRF-6001 SUBL1,,1,
0027BD000002000009,IPASO ODU TRP-6G-2E 252M UP-J N SP,NOKIA,1,
C113155,CMMTX008 INTERMEDIATE CABLE,,1,
00263E000001000002,IPASO ODU TRP-8G-1E 294M LO-B,NOKIA,1,
C113158,BSIK216-A BCN-INST. KIT FOR CAB216-B,NOKIA,1,
EA-W5H1FUCB,BS-2007 HS IF UNIT (5YR2-1),NOKIA,1,
SIAEU5QGFL11R,SIAE A.13GHZ DP 1.8M SBX PBR120 NO LOGO,NOKIA,1,
2.965E+15,IPASO ODU TRP-11G-1E 530M LO-FR(X) SP,NOKIA,1,
EA-WE0FCBL4N,UOF-920 OPT-CABLE-30M (FOR KDDI. SBM),NOKIA,1,
0025FE000002000001,IPASO ODU TRP-23G-1E 1232M UP-A SP,NOKIA,1,
0025FE000002000002,IPASO ODU TRP-23G-1E 1232M UP-B SP,NOKIA,1,
473236A,FWFE FZ ID BTS 2T/2R 1900 3G/4G WIFI,FOXCONN,1,
0025FE000002000003,IPASO ODU TRP-23G-1E 1232M UP-C SP,NOKIA,1,
0025FE000002000004,IPASO ODU TRP-23G-1E 1232M UP-D SP,NOKIA,1,
SIAEGE8690-42,SIAE ODU ASNK15/728 SB=1L,NOKIA,1,
SIAEU03046SR,SIAE ANTENNA 18GHZ SP 1.2M UBR220,NOKIA,1,
SIAEU5TBNT11R,SIAE A.18GHZ DP 0.3M SBX PBR220,NOKIA,1,
10103307SP,"LIMIT SWITCH,MANUAL",MV,1,
52610426SP,HEAD PRESSURE CONTROL SWITCH,MV,1,
C112606,MH50-A MOUNTING HOLDER,,1,
2.65E+15,IPASO ODU TRP-8G-1E 208M UP-D N,NOKIA,1,
2.65E+15,IPASO ODU TRP-8G-1E 208M UP-C N,NOKIA,1,
2.65E+15,IPASO ODU TRP-8G-1E 208M UP-B N,NOKIA,1,
EA-W110ABXU,BS-2001 OA-RA1-USUCHA,,1,
2.65E+15,IPASO ODU TRP-8G-1E 208M UP-A N,NOKIA,1,
473041A,FWFB FZ ID BTS 2T/2R 1900 WIFI,FOXCONN,1,
0027DD000001000001,IPASO ODU TRP-7G-2E 168M LO-A SP,NOKIA,1,
0027DD000001000002,IPASO ODU TRP-7G-2E 168M LO-B SP,NOKIA,1,
EA-WABL3,BS-2201 BLANK PANEL 3,NOKIA,1,
0027DD000001000003,IPASO ODU TRP-7G-2E 168M LO-C SP,NOKIA,1,
473235A,FWGN FZ ID BTS 2T/2R 2100 3G/4G EXT ANT,FOXCONN,1,
EA-WABL2,BS-2201 BLANK PANEL 2,NOKIA,1,
0027DD000001000004,IPASO ODU TRP-7G-2E 168M LO-D SP,NOKIA,1,
ANTCOM-NIDP13G0200,ANT-C NON-INTEGRATED DUAL 13 GHZ 0.6M,NOKIA,1,
EA-WABL5,BS-2201 BLANK PANEL 5,NOKIA,1,
SIAEP03192,SIAE ALARM CONNECTOR KIT IDU AGS-20 RJ45,NOKIA,1,
EA-WE0FCBL3N,UOF-920 OPT-CABLE-20M (FOR KDDI. SBM),NOKIA,1,
CS7275512,XXP1710-2180/1710-2180 65DEG 19DBI AT/A,ANDREW,1,
CS7275513,XXP 1710-2180MHZ 65DEG 15DBI AT /A,ANDREW,1,
2.639E+15,IPASO ODU TRP-8G-1E 266M LO-F N SP,NOKIA,1,
RW-9732-4958,"DISH DP ANTENNA, 3FT 4.90-5.875 GHZ",NOKIA,1,
EA-WAMDEER,BS-2201 MDE-ER,,1,
EA-L19RHAB0,PCS-RRH L11 (BW 25MHZ),NOKIA,1,
ANTRFS-NIDP07G0400,ANT-R NON-INTEGRATED DUAL 7 GHZ 1.2M,NOKIA,1,
2.639E+15,IPASO ODU TRP-8G-1E 266M LO-E N SP,NOKIA,1,
SIAEGE8574-42,SIAE ODU ASNK8/266 SB=3L,NOKIA,1,
0027D2000001000005,IPASO ODU TRP-7G-2E 161M LO-N N,NOKIA,1,
2.808E+15,IPASO ODU TRP-8G-2E 154M LO-C,NOKIA,1,
C113131,CSMSX048 CABLE,NOKIA,1,
2.808E+15,IPASO ODU TRP-8G-2E 154M LO-B,NOKIA,1,
EA-WE0FCBL2N,UOF-920 OPT-CABLE-10M (FOR KDDI. SBM),NOKIA,1,
0027D2000001000004,IPASO ODU TRP-7G-2E 161M LO-D N,NOKIA,1,
0027D2000001000003,IPASO ODU TRP-7G-2E 161M LO-C N,NOKIA,1,
ANTCOM-NISP07G0400,ANT-C NON-INTEGRATED SINGLE 7 GHZ 1.2M,NOKIA,1,
0027D2000001000002,IPASO ODU TRP-7G-2E 161M LO-B N,NOKIA,1,
ANTCOM-NIDP07G0300,ANT-C NON-INTEGRATED DUAL 7 GHZ 1.0M,NOKIA,1,
0027D2000001000001,IPASO ODU TRP-7G-2E 161M LO-A N,NOKIA,1,
C113129,CSMSX026 CABLE,NOKIA,1,
C113128,CMMTX006 INTERMEDIATE CABLE,,1,
C113127,CMMTX020 INTERMEDIATE CABLE,,1,
085857A,RFBB ASSEMBLY FOR FHEB,NOKIA,1,
47744.02,HP17A 17 MONITOR,NOKIA,1,
RW-2954-0100,ODU 2000 C WITH INT. ANT. 5.X GHZ UNI,NOKIA,1,
2.808E+15,IPASO ODU TRP-8G-2E 154M LO-A,NOKIA,1,
00294B000002000001,IPASO ODU TRP-8G-1E 305M UP-FR(X) N SP,NOKIA,1,
0027CB000002000001,IPASO ODU TRP-23G-1E 1232M UP-FR(X) SP,NOKIA,1,
EA-WE0FCBL1N,UOF-920 OPT-CABLE-5M (FOR KDDI. SBM),NOKIA,1,
OEMTEHW0022,TE ISR-PMC/PCI-X ADAPTER BOARD,NOKIA,1,
C113121,BIPC1-A BCN INTERNAL POWER CABLE,,1,
473233A,FWGL FZ ID BTS 2T/2R 2100 3G/4G WIFI,FOXCONN,1,
ANTCOM-INDP07G0400,ANT-C INTEGRATED DUAL 7 GHZ 1.2M,NEC CORPORATION (JP),1,
ANTRFS-NIDP18G0300,ANT-R NON-INTEGRATED DUAL 18 GHZ 1.0M,NOKIA,1,
T555GTRK.00,R-GPS MOUNTING KIT,NOKIA,1,
SIAEAKITFIX00,SIAE 6 GHZ FLEX FIXING KIT,NOKIA,1,
2.644E+15,IPASO ODU TRP-8G-1E 305M UP-B N,NOKIA,1,
2.644E+15,IPASO ODU TRP-8G-1E 305M UP-A N,NOKIA,1,
SIAEAKITFIX02,SIAE 13 GHZ FLEX FIXING KIT,NOKIA,1,
SIAEAKITFIX01,SIAE 7/8 GHZ FLEX FIXING KIT,NOKIA,1,
EA-WCP2BKT,BS-2201 CPRI BRACKET OUTDOOR 6 SECTORS,NOKIA,1,
SIAEAKITFIX08,SIAE 11 GHZ FLEX FIXING KIT,NOKIA,1,
2.628E+15,IPASO ODU TRP-23G-1E 1008M UP-A,NOKIA,1,
00280C000001000001,IPASO ODU TRP-8G-2E 208M LO-A,NOKIA,1,
SIAEAKITFIX07,SIAE 18-23-25 GHZ FLEX FIXING KIT,NOKIA,1,
2.628E+15,IPASO ODU TRP-23G-1E 1008M UP-B,NOKIA,1,
00280C000001000002,IPASO ODU TRP-8G-2E 208M LO-B,NOKIA,1,
AD-4608P-DHN,UOF-919 E/O-P (FOR KDDI. SBM),,1,
SIAEGE8513-12,SIAE ODU ASN6U/340 SB=3H,NOKIA,1,
SIAEAKITFIX03,SIAE 15 GHZ FLEX FIXING KIT,NOKIA,1,
00280C000001000003,IPASO ODU TRP-8G-2E 208M LO-C,NOKIA,1,
SIAEU5VCLT11R,SIAE A.25GHZ DP 0.6M SCX PBR220 NO LOGO,NOKIA,1,
00280C000001000004,IPASO ODU TRP-8G-2E 208M LO-D,NOKIA,1,
00279A000001000001,IPASO ODU TRP-10G-1E 168M LO-A,NOKIA,1,
00279A000001000002,IPASO ODU TRP-10G-1E 168M LO-B,NOKIA,1,
EA-WAE1FA,BS-2201 AMPR EXTIFA,NOKIA,1,
00278F000001000002,IPASO ODU TRP-10G-2E 350M LO-B SP,NOKIA,1,
00278F000001000001,IPASO ODU TRP-10G-2E 350M LO-A SP,NOKIA,1,
00278F000001000003,IPASO ODU TRP-10G-2E 350M LO-C SP,NOKIA,1,
SIAEGE8767-42,SIAE ODU ASNK32/812 SB=2H,NOKIA,1,
JNP:EX9200-2C8XS,EX9200-2C-8XS,NOKIA,1,
AD-4608P-DHA,UOF-919 E/O-P,,1,
SIAEV60132,SIAE 1+1 ASN10 UBR100 TWIST KIT,NOKIA,1,
EA-WAE1FM,BS-2201 EXTIFM,,1,
ANTRFS-NISP06G0400,ANT-R NON-INTEGRATED SINGLE 6 GHZ 1.2M,NOKIA,1,
RW-2250-0100,ODU 2000 C WITH INT. ANT. 5.X GHZ ETSI,NOKIA,1,
SIAEU5JIG300R,SIAE ANTENNA 7GHZ DP 2.4M PBR84,NOKIA,1,
SIAEUE6CKM00R,SIAE ANTENNA 80GHZ SP 0.6M R740 E-BAND,NOKIA,1,
EA-WFBASAA,MIMO-MOF BASE,,1,
00293B000001000001,IPASO ODU TRP-8G-1E 266M LO-FR(X) N SP,NOKIA,1,
EA-B1BLKS1,BS-3001 FSI BLANK PANEL,NOKIA,1,
2.648E+15,IPASO ODU TRP-8G-1E 151M LO-A N,NOKIA,1,
AD-4605-SB4A,UOF-918 SUB4,NOKIA,1,
EA-WAL7M1D0,BS-2201 1.7G-OFTRX MIDDLE/DC FOR LTE,,1,
2.648E+15,IPASO ODU TRP-8G-1E 151M LO-B N,NOKIA,1,
2.648E+15,IPASO ODU TRP-8G-1E 151M LO-C N,NOKIA,1,
ANTRFS-INSP15G0100,ANT-R INTEGRATED SINGLE 15 GHZ 0.3M,NOKIA,1,
473238A,FWFG FZ ID BTS 2T/2R 1900 3G/4G EXT ANT,FOXCONN,1,
ANTNEC-NISP23G0600,ANT-N NON-INTEGRATED SINGLE 23 GHZ 1.8M,NOKIA,1,
0027A200001C000003,IPASO EX TRP-80G3000MB-1A EOO UP-B,NOKIA,1,
RW-9924-0070,"GSU, OUTDOOR GPS SYNCHR. UNIT",NOKIA,1,
EA-W31AMPR,BS-2003 AMP RACK,NOKIA,1,
AD-4605-SB3N,UOF-918 SUB3 (FOR SBM),NOKIA,1,
AD-4608-BSBN,"UOF-919 BASE-BOX (FOR KDDI, SBM)",,1,
ANTRFS-INDP13G0600,ANT-R INTEGRATED DUAL 13 GHZ 1.8M,NOKIA,1,
ANTNEC-NISP11G0600,ANT-N NON-INTEGRATED SINGLE 11 GHZ 1.8M,NOKIA,1,
2.825E+15,IPASO ODU TRP-15G-1E 644M UP-FR(X) SP,NOKIA,1,
SIAEV60387,SIAE 4+0 7GHZ MULTIBRANCHING SUPPORT,NOKIA,1,
473237A,FWFF FZ ID BTS 2T/2R 1900 3G/4G,FOXCONN,1,
EA-B1BLKRX,BS-3001 FRX BLANK PANEL,NOKIA,1,
CS7111610,RECTIFIER MODULE DPR 2900B-48 ENERGE,DELTA,1,
ANTCOM-NIDP18G0400,ANT-C NON-INTEGRATED DUAL 18 GHZ 1.2M,NEC CORPORATION (JP),1,
00294B000001000001,IPASO ODU TRP-8G-1E 305M LO-FR(X) N SP,NOKIA,1,
EA-W5R1FU,BS-2007 IF,,1,
T556AKCIFDCGL,AVENUE LINK IND PONE FIB DC HALF INSKIT,NSN,1,
AD-4608-BSBA,UOF-919 BASE-BOX,,1,
AD-4605-SB4N,UOF-918 SUB4 (FOR SBM),NOKIA,1,
SIAEV60124,SIAE ASN10 UBR100 BALANCED COUPLER,NOKIA,1,
SIAEV60125,SIAE ASN10 UBR100 UNBALANCED COUPLER,NOKIA,1,
ANTNEC-INSP18G0100,ANT-N INTEGRATED SINGLE 18 GHZ 0.3M,NOKIA,1,
0027D7000002000006,IPASO ODU TRP-7G-2E 154M UP-F N SP,NOKIA,1,
0027D7000002000005,IPASO ODU TRP-7G-2E 154M UP-E N SP,NOKIA,1,
0027D7000002000004,IPASO ODU TRP-7G-2E 154M UP-D N SP,NOKIA,1,
0027D7000002000003,IPASO ODU TRP-7G-2E 154M UP-C N SP,NOKIA,1,
0027D7000002000002,IPASO ODU TRP-7G-2E 154M UP-B N SP,NOKIA,1,
2.798E+15,IPASO ODU TRP-10G-1E 350M UP-A,NOKIA,1,
JNP:QSFPP-40G-SR4,QSFPP-40GBASE-SR4,NOKIA,1,
0027D7000002000001,IPASO ODU TRP-7G-2E 154M UP-A N SP,NOKIA,1,
2.798E+15,IPASO ODU TRP-10G-1E 350M UP-B,NOKIA,1,
RW-9924-0008,"FAST ETH. REPEATER, CABLE UP TO 200M",NOKIA,1,
SIAEGE8625-42,SIAE ODU ASNK7L/154 SB=3H,NOKIA,1,
RW-9924-0004,CABLE TERM. KIT FOR OUTDOOR CABLES,NOKIA,1,
2.798E+15,IPASO ODU TRP-10G-1E 350M UP-C,NOKIA,1,
00291A000001000001,IPASO ODU TRP-7G-1E 196M LO-FR(L7G X) N,NOKIA,1,
ANTCOM-NISP13G0400,ANT-C NON-INTEGRATED SINGLE 13 GHZ 1.2M,NOKIA,1,
ANTRFS-INDP07G0300,ANT-R INTEGRATED DUAL 7 GHZ 1.0M,NOKIA,1,
EA-WAAFAN2,BS-2201 AMP FAN,NOKIA,1,
SIAEGE8684-42,SIAE ODU ASNK10/91 SB=1L,NOKIA,1,
2.912E+15,IPASO ODU TRP-7G-1E 154M LO-FR(U7G X) N,NOKIA,1,
00280D000001000001,IPASO ODU TRP-8G-2E 208M LO-A SP,NOKIA,1,
RW-9722-3338,"DISH DP ANTENNA, 2FT 3.30-3.80 GHZ",NOKIA,1,
00280D000001000004,IPASO ODU TRP-8G-2E 208M LO-D SP,NOKIA,1,
00280D000001000002,IPASO ODU TRP-8G-2E 208M LO-B SP,NOKIA,1,
00280D000001000003,IPASO ODU TRP-8G-2E 208M LO-C SP,NOKIA,1,
SIAEGE8583-42,SIAE ODU ASNK8/311.32 SB=1H,NOKIA,1,
10103329SP,FREEZE STAT,MV,1,
ANTRFS-INDP28G0100,ANT-R INTEGRATED DUAL 28 GHZ 0.3M,NOKIA,1,
CS80037.76,OFC(MM) DPLX (LC-LC)75 MTR-ARMORED-CORR,H???BER-SUHNER,1,
473122A,FWND FZ BTS 2T/2R 2300 TD,FOXCONN,1,
0027F6000001000001,IPASO ODU TRP-8G-2E 311M LO-C N,NOKIA,1,
0027D7000002000007,IPASO ODU TRP-7G-2E 154M UP-G N SP,NOKIA,1,
0027F6000001000002,IPASO ODU TRP-8G-2E 311M LO-D N,NOKIA,1,
0027D7000002000008,IPASO ODU TRP-7G-2E 154M UP-H N SP,NOKIA,1,
NWA-061376-001,IPASO OPT FAN-M,NOKIA,1,
ANTNEC-NISP07G0600,ANT-N NON-INTEGRATED SINGLE 7 GHZ 1.8M,NOKIA,1,
SIAEU5KGFD11R,SIAE ANTENNA 7/8GHZ DP 1.8M PDR84,NOKIA,1,
00262A000003000003,IPASO ODU TRP-23G-1E 1200M LO-F,NOKIA,1,
EA-B1RCLCN,BS-3001 CLK-INF CONNECTOR,,1,
00262A000003000001,IPASO ODU TRP-23G-1E 1200M LO-E,NOKIA,1,
00262A000003000002,IPASO ODU TRP-23G-1E 1200M LO-G,NOKIA,1,
0020090009A5000001,IPASO1000IDUMDP-400MB-1BBMMMMMM--G-----,NEC CORPORATION (JP),1,
SIAEU5HKCB00R,SIAE ANTENNA 6GHZ LOW DP 3.7M PDR70,NOKIA,1,
ANTNEC-INSP23G0100,ANT-N INTEGRATED SINGLE 23 GHZ 0.3M,NOKIA,1,
NWA-055298-202,IPASO 400 OPT MC-A4,NOKIA,1,
0027E0000001000001,IPASO ODU TRP-7G-2E 196M LO-A,NOKIA,1,
0027E0000001000002,IPASO ODU TRP-7G-2E 196M LO-B,NOKIA,1,
0027FD000002000001,IPASO ODU TRP-8G-2E 294M UP-A SP,NOKIA,1,
ANTCOM-INSP26G0200,ANT-C INTEGRATED SINGLE 26 GHZ 0.6M,NOKIA,1,
0027FD000002000002,IPASO ODU TRP-8G-2E 294M UP-B SP,NOKIA,1,
SIAEAKITFIX10,SIAE 28-32-38-42 GHZ FLEX FIXING KIT,NOKIA,1,
EA-WGMUAA,CRF-6001 MU,,1,
ANTCOM-NIDP06G1200,ANT-C NON-INTEGRATED DUAL 6 GHZ 3.7M,NOKIA,1,
EA-WGBKT,CRF-6001 BKT,,1,
EA-WAV2M1A0,BS-2201 VA-2G-OFTRX-AC,NOKIA,1,
00290D000002000001,IPASO ODU TRP-7G-1E 154M UP-FR(L7G X) SP,NOKIA,1,
ANTCOM-NIDP06G0600,ANT-C NON-INTEGRATED DUAL 6 GHZ 1.8M,NOKIA,1,
EA-WA7TAA,BS-2201 1.7G-AMP-TRXAMP,NOKIA,1,
ANTRFS-NIDP42G0100,ANT-R NON-INTEGRATED DUAL 42 GHZ 0.3M,NOKIA,1,
EA-WA7TA0,BS-2201 1.7G-OF-TRX-E-DC,NOKIA,1,
JNP:SIB-TXP-3DF13S,SIB-TXP-3D-F13-S,NOKIA,1,
AD-4602BASUB,W_BASE-OPT,NOKIA,1,
0025C0000001000001,IPASO ODU TRP-7G-1E 154M LO-E,NOKIA,1,
T556ALH58B2TX01,AV. LINK 58G B2HP LTX ANT5 RJ45FLEAD 10,NOKIA,1,
0025C0000001000002,IPASO ODU TRP-7G-1E 154M LO-A,NOKIA,1,
0025C0000001000003,IPASO ODU TRP-7G-1E 154M LO-C,NOKIA,1,
0025C0000001000005,IPASO ODU TRP-7G-1E 154M LO-D,NOKIA,1,
JNP:SIBSFFPTX240S,SIB-SFF-PTX-240-S,NOKIA,1,
